Time,City,Product,Sales
month6,city2,product4,204.0
month7,city2,product4,218.0
month8,city2,product4,157.0
month9,city2,product4,217.0
month10,city2,product4,210.0
month11,city2,product4,195.0
month12,city2,product4,186.0
month1,city2,product5,258.0
month2,city2,product5,245.0
month3,city2,product5,198.0
month4,city2,product5,210.0
month5,city2,product5,216.0
month6,city2,product5,250.0
month7,city2,product5,263.0
month8,city2,product5,206.0
month9,city2,product5,268.0
month10,city2,product5,258.0
month11,city2,product5,241.0
month12,city2,product5,236.0
month1,city2,product6,262.0
month2,city2,product6,247.0
month3,city2,product6,209.0
month4,city2,product6,218.0
month5,city2,product6,224.0
month6,city2,product6,261.0
month7,city2,product6,270.0
month8,city2,product6,213.0
month9,city2,product6,272.0
month10,city2,product6,264.0
month11,city2,product6,249.0
month12,city2,product6,243.0
month1,city2,product7,236.0
month2,city2,product7,224.0
month3,city2,product7,180.0
month4,city2,product7,188.0
month5,city2,product7,194.0
month6,city2,product7,233.0
month7,city2,product7,245.0
month8,city2,product7,184.0
month9,city2,product7,242.0
month10,city2,product7,238.0
month11,city2,product7,220.0
month12,city2,product7,212.0
month1,city2,product8,226.0
month2,city2,product8,213.0
month3,city2,product8,169.0
month4,city2,product8,180.0
month5,city2,product8,183.0
month6,city2,product8,226.0
month7,city2,product8,234.0
month8,city2,product8,176.0
month9,city2,product8,235.0
month10,city2,product8,227.0
month11,city2,product8,210.0
month12,city2,product8,205.0
month1,city2,product9,254.0
month2,city2,product9,242.0
month3,city2,product9,200.0
month4,city2,product9,210.0
month5,city2,product9,214.0
month6,city2,product9,253.0
month7,city2,product9,262.0
month8,city2,product9,208.0
month9,city2,product9,267.0
month10,city2,product9,258.0
month11,city2,product9,241.0
month12,city2,product9,236.0
month1,city2,product10,212.0
month2,city2,product10,198.0
month3,city2,product10,156.0
month4,city2,product10,164.0
month5,city2,product10,169.0
month6,city2,product10,206.0
month7,city2,product10,220.0
month8,city2,product10,158.0
month9,city2,product10,218.0
month10,city2,product10,213.0
month11,city2,product10,193.0
month12,city2,product10,190.0
month1,city2,product11,283.0
month2,city2,product11,270.0
month3,city2,product11,224.0
month4,city2,product11,237.0
month5,city2,product11,246.0
month6,city2,product11,279.0
month7,city2,product11,290.0
month8,city2,product11,234.0
month9,city2,product11,293.0
month10,city2,product11,285.0
month11,city2,product11,269.0
month12,city2,product11,260.0
month1,city2,product12,238.0
month2,city2,product12,222.0
month3,city2,product12,175.0
month4,city2,product12,189.0
month5,city2,product12,197.0
month6,city2,product12,230.0
month7,city2,product12,244.0
month8,city2,product12,184.0
month9,city2,product12,243.0
month10,city2,product12,236.0
month11,city2,product12,224.0
month12,city2,product12,214.0
month1,city2,product13,221.0
month2,city2,product13,207.0
month3,city2,product13,166.0
month4,city2,product13,176.0
month5,city2,product13,178.0
month6,city2,product13,216.0
month7,city2,product13,227.0
month8,city2,product13,168.0
month9,city2,product13,230.0
month10,city2,product13,222.0
month11,city2,product13,208.0
month12,city2,product13,199.0
month1,city2,product14,248.0
month2,city2,product14,236.0
month3,city2,product14,188.0
month4,city2,product14,204.0
month5,city2,product14,205.0
month6,city2,product14,244.0
month7,city2,product14,256.0
month8,city2,product14,197.0
month9,city2,product14,258.0
month10,city2,product14,249.0
month11,city2,product14,235.0
month12,city2,product14,227.0
month1,city2,product15,232.0
month2,city2,product15,220.0
month3,city2,product15,175.0
month4,city2,product15,188.0
month5,city2,product15,192.0
month6,city2,product15,228.0
month7,city2,product15,234.0
month8,city2,product15,179.0
month9,city2,product15,238.0
month10,city2,product15,233.0
month11,city2,product15,218.0
month12,city2,product15,207.0
month1,city2,product16,196.0
month2,city2,product16,184.0
month3,city2,product16,138.0
month4,city2,product16,150.0
month5,city2,product16,156.0
month6,city2,product16,192.0
month7,city2,product16,204.0
month8,city2,product16,143.0
month9,city2,product16,206.0
month10,city2,product16,198.0
month11,city2,product16,178.0
month12,city2,product16,177.0
month1,city2,product17,224.0
month2,city2,product17,212.0
month3,city2,product17,170.0
month4,city2,product17,179.0
month5,city2,product17,182.0
month6,city2,product17,220.0
month7,city2,product17,231.0
month8,city2,product17,172.0
month9,city2,product17,234.0
month10,city2,product17,224.0
month11,city2,product17,209.0
month12,city2,product17,200.0
month1,city2,product18,233.0
month2,city2,product18,222.0
month3,city2,product18,173.0
month4,city2,product18,192.0
month5,city2,product18,192.0
month6,city2,product18,231.0
month7,city2,product18,242.0
month8,city2,product18,184.0
month9,city2,product18,244.0
month10,city2,product18,237.0
month11,city2,product18,218.0
month12,city2,product18,215.0
month1,city2,product19,229.0
month2,city2,product19,215.0
month3,city2,product19,172.0
month4,city2,product19,181.0
month5,city2,product19,190.0
month6,city2,product19,224.0
month7,city2,product19,235.0
month8,city2,product19,175.0
month9,city2,product19,236.0
month10,city2,product19,229.0
month11,city2,product19,212.0
month12,city2,product19,204.0
month1,city2,product20,226.0
month2,city2,product20,214.0
month3,city2,product20,172.0
month4,city2,product20,179.0
month5,city2,product20,186.0
month6,city2,product20,223.0
month7,city2,product20,232.0
month8,city2,product20,175.0
month9,city2,product20,234.0
month10,city2,product20,230.0
month11,city2,product20,214.0
month12,city2,product20,205.0
month1,city3,product1,261.0
month2,city3,product1,245.0
month3,city3,product1,202.0
month4,city3,product1,215.0
month5,city3,product1,220.0
month6,city3,product1,252.0
month7,city3,product1,264.0
month8,city3,product1,210.0
month9,city3,product1,267.0
month10,city3,product1,261.0
month11,city3,product1,245.0
month12,city3,product1,239.0
month1,city3,product2,251.0
month2,city3,product2,240.0
month3,city3,product2,197.0
month4,city3,product2,206.0
month5,city3,product2,213.0
month6,city3,product2,249.0
month7,city3,product2,260.0
month8,city3,product2,201.0
month9,city3,product2,258.0
month10,city3,product2,256.0
month11,city3,product2,236.0
month12,city3,product2,230.0
month1,city3,product3,232.0
month2,city3,product3,218.0
month3,city3,product3,173.0
month4,city3,product3,184.0
month5,city3,product3,188.0
month6,city3,product3,223.0
month7,city3,product3,236.0
month8,city3,product3,178.0
month9,city3,product3,234.0
month10,city3,product3,234.0
month11,city3,product3,212.0
month12,city3,product3,209.0
month1,city3,product4,214.0
month2,city3,product4,200.0
month3,city3,product4,159.0
month4,city3,product4,168.0
month5,city3,product4,172.0
month6,city3,product4,207.0
month7,city3,product4,223.0
month8,city3,product4,162.0
month9,city3,product4,221.0
month10,city3,product4,216.0
month11,city3,product4,199.0
month12,city3,product4,190.0
month1,city3,product5,266.0
month2,city3,product5,252.0
month3,city3,product5,206.0
month4,city3,product5,217.0
month5,city3,product5,224.0
month6,city3,product5,255.0
month7,city3,product5,271.0
month8,city3,product5,213.0
month9,city3,product5,275.0
month10,city3,product5,266.0
month11,city3,product5,247.0
month12,city3,product5,242.0
month1,city3,product6,266.0
month2,city3,product6,250.0
month3,city3,product6,212.0
month4,city3,product6,220.0
month5,city3,product6,228.0
month6,city3,product6,262.0
month7,city3,product6,274.0
month8,city3,product6,216.0
month9,city3,product6,275.0
month10,city3,product6,268.0
month11,city3,product6,250.0
month12,city3,product6,245.0
month1,city3,product7,250.0
month2,city3,product7,238.0
month3,city3,product7,194.0
month4,city3,product7,200.0
month5,city3,product7,208.0
month6,city3,product7,244.0
month7,city3,product7,258.0
month8,city3,product7,197.0
month9,city3,product7,254.0
month10,city3,product7,252.0
month11,city3,product7,232.0
month12,city3,product7,224.0
month1,city3,product8,228.0
month2,city3,product8,214.0
month3,city3,product8,170.0
month4,city3,product8,180.0
month5,city3,product8,185.0
month6,city3,product8,226.0
month7,city3,product8,235.0
month8,city3,product8,177.0
month9,city3,product8,236.0
month10,city3,product8,230.0
month11,city3,product8,210.0
month12,city3,product8,205.0
month1,city3,product9,261.0
month2,city3,product9,249.0
month3,city3,product9,207.0
month4,city3,product9,215.0
month5,city3,product9,221.0
month6,city3,product9,257.0
month7,city3,product9,268.0
month8,city3,product9,215.0
month9,city3,product9,272.0
month10,city3,product9,266.0
month11,city3,product9,246.0
month12,city3,product9,242.0
month1,city3,product10,220.0
month2,city3,product10,205.0
month3,city3,product10,164.0
month4,city3,product10,171.0
month5,city3,product10,177.0
month6,city3,product10,212.0
month7,city3,product10,228.0
month8,city3,product10,166.0
month9,city3,product10,225.0
month10,city3,product10,222.0
month11,city3,product10,199.0
month12,city3,product10,197.0
month1,city3,product11,287.0
month2,city3,product11,274.0
month3,city3,product11,229.0
month4,city3,product11,240.0
month5,city3,product11,250.0
month6,city3,product11,282.0
month7,city3,product11,294.0
month8,city3,product11,238.0
month9,city3,product11,297.0
month10,city3,product11,290.0
month11,city3,product11,272.0
month12,city3,product11,263.0
month1,city3,product12,244.0
month2,city3,product12,228.0
month3,city3,product12,181.0
month4,city3,product12,194.0
month5,city3,product12,204.0
month6,city3,product12,234.0
month7,city3,product12,250.0
month8,city3,product12,190.0
month9,city3,product12,249.0
month10,city3,product12,244.0
month11,city3,product12,228.0
month12,city3,product12,219.0
month1,city3,product13,224.0
month2,city3,product13,210.0
month3,city3,product13,169.0
month4,city3,product13,178.0
month5,city3,product13,182.0
month6,city3,product13,217.0
month7,city3,product13,230.0
month8,city3,product13,170.0
month9,city3,product13,232.0
month10,city3,product13,226.0
month11,city3,product13,209.0
month12,city3,product13,200.0
month1,city3,product14,259.0
month2,city3,product14,246.0
month3,city3,product14,199.0
month4,city3,product14,213.0
month5,city3,product14,216.0
month6,city3,product14,252.0
month7,city3,product14,266.0
month8,city3,product14,207.0
month9,city3,product14,268.0
month10,city3,product14,261.0
month11,city3,product14,244.0
month12,city3,product14,236.0
month1,city3,product15,236.0
month2,city3,product15,223.0
month3,city3,product15,178.0
month4,city3,product15,190.0
month5,city3,product15,195.0
month6,city3,product15,229.0
month7,city3,product15,237.0
month8,city3,product15,182.0
month9,city3,product15,240.0
month10,city3,product15,237.0
month11,city3,product15,220.0
month12,city3,product15,209.0
month1,city3,product16,202.0
month2,city3,product16,189.0
month3,city3,product16,144.0
month4,city3,product16,154.0
month5,city3,product16,162.0
month6,city3,product16,195.0
month7,city3,product16,210.0
month8,city3,product16,148.0
month9,city3,product16,210.0
month10,city3,product16,205.0
month11,city3,product16,182.0
month12,city3,product16,181.0
month1,city3,product17,228.0
month2,city3,product17,216.0
month3,city3,product17,174.0
month4,city3,product17,181.0
month5,city3,product17,187.0
month6,city3,product17,222.0
month7,city3,product17,235.0
month8,city3,product17,176.0
month9,city3,product17,237.0
month10,city3,product17,230.0
month11,city3,product17,212.0
month12,city3,product17,203.0
month1,city3,product18,244.0
month2,city3,product18,232.0
month3,city3,product18,184.0
month4,city3,product18,201.0
month5,city3,product18,203.0
month6,city3,product18,240.0
month7,city3,product18,253.0
month8,city3,product18,194.0
month9,city3,product18,254.0
month10,city3,product18,249.0
month11,city3,product18,227.0
month12,city3,product18,224.0
month1,city3,product19,236.0
month2,city3,product19,222.0
month3,city3,product19,179.0
month4,city3,product19,187.0
month5,city3,product19,198.0
month6,city3,product19,229.0
month7,city3,product19,242.0
month8,city3,product19,181.0
month9,city3,product19,242.0
month10,city3,product19,237.0
month11,city3,product19,217.0
month12,city3,product19,210.0
month1,city3,product20,229.0
month2,city3,product20,216.0
month3,city3,product20,174.0
month4,city3,product20,181.0
month5,city3,product20,189.0
month6,city3,product20,224.0
month7,city3,product20,235.0
month8,city3,product20,178.0
month9,city3,product20,236.0
month10,city3,product20,234.0
month11,city3,product20,215.0
month12,city3,product20,206.0
month1,city4,product1,304.0
month2,city4,product1,286.0
month3,city4,product1,244.0
month4,city4,product1,260.0
month5,city4,product1,262.0
month6,city4,product1,295.0
month7,city4,product1,305.0
month8,city4,product1,252.0
month9,city4,product1,309.0
month10,city4,product1,302.0
month11,city4,product1,287.0
month12,city4,product1,282.0
month1,city4,product2,292.0
month2,city4,product2,280.0
month3,city4,product2,238.0
month4,city4,product2,250.0
month5,city4,product2,253.0
month6,city4,product2,290.0
month7,city4,product2,301.0
month8,city4,product2,242.0
month9,city4,product2,298.0
month10,city4,product2,295.0
month11,city4,product2,277.0
month12,city4,product2,272.0
month1,city4,product3,272.0
month2,city4,product3,258.0
month3,city4,product3,213.0
month4,city4,product3,228.0
month5,city4,product3,228.0
month6,city4,product3,265.0
month7,city4,product3,275.0
month8,city4,product3,219.0
month9,city4,product3,274.0
month10,city4,product3,273.0
month11,city4,product3,252.0
month12,city4,product3,250.0
month1,city4,product4,255.0
month2,city4,product4,239.0
month3,city4,product4,200.0
month4,city4,product4,211.0
month5,city4,product4,212.0
month6,city4,product4,248.0
month7,city4,product4,263.0
month8,city4,product4,203.0
month9,city4,product4,260.0
month10,city4,product4,255.0
month11,city4,product4,239.0
month12,city4,product4,232.0
month1,city4,product5,302.0
month2,city4,product5,287.0
month3,city4,product5,241.0
month4,city4,product5,255.0
month5,city4,product5,259.0
month6,city4,product5,292.0
month7,city4,product5,306.0
month8,city4,product5,249.0
month9,city4,product5,310.0
month10,city4,product5,301.0
month11,city4,product5,283.0
month12,city4,product5,279.0
month1,city4,product6,309.0
month2,city4,product6,292.0
month3,city4,product6,255.0
month4,city4,product6,265.0
month5,city4,product6,270.0
month6,city4,product6,306.0
month7,city4,product6,316.0
month8,city4,product6,259.0
month9,city4,product6,316.0
month10,city4,product6,309.0
month11,city4,product6,293.0
month12,city4,product6,289.0
month1,city4,product7,282.0
month2,city4,product7,268.0
month3,city4,product7,224.0
month4,city4,product7,233.0
month5,city4,product7,238.0
month6,city4,product7,276.0
month7,city4,product7,289.0
month8,city4,product7,229.0
month9,city4,product7,285.0
month10,city4,product7,282.0
month11,city4,product7,263.0
month12,city4,product7,256.0
month1,city4,product8,270.0
month2,city4,product8,256.0
month3,city4,product8,212.0
month4,city4,product8,225.0
month5,city4,product8,226.0
month6,city4,product8,269.0
month7,city4,product8,276.0
month8,city4,product8,220.0
month9,city4,product8,277.0
month10,city4,product8,270.0
month11,city4,product8,252.0
month12,city4,product8,249.0
month1,city4,product9,293.0
month2,city4,product9,280.0
month3,city4,product9,238.0
month4,city4,product9,250.0
month5,city4,product9,252.0
month6,city4,product9,290.0
month7,city4,product9,299.0
month8,city4,product9,247.0
month9,city4,product9,303.0
month10,city4,product9,296.0
month11,city4,product9,278.0
month12,city4,product9,274.0
month1,city4,product10,263.0
month2,city4,product10,248.0
month3,city4,product10,206.0
month4,city4,product10,216.0
month5,city4,product10,220.0
month6,city4,product10,256.0
month7,city4,product10,270.0
month8,city4,product10,209.0
month9,city4,product10,267.0
month10,city4,product10,264.0
month11,city4,product10,242.0
month12,city4,product10,241.0
month1,city4,product11,324.0
month2,city4,product11,310.0
month3,city4,product11,265.0
month4,city4,product11,279.0
month5,city4,product11,286.0
month6,city4,product11,319.0
month7,city4,product11,329.0
month8,city4,product11,274.0
month9,city4,product11,332.0
month10,city4,product11,326.0
month11,city4,product11,308.0
month12,city4,product11,300.0
month1,city4,product12,285.0
month2,city4,product12,267.0
month3,city4,product12,221.0
month4,city4,product12,236.0
month5,city4,product12,243.0
month6,city4,product12,275.0
month7,city4,product12,289.0
month8,city4,product12,230.0
month9,city4,product12,288.0
month10,city4,product12,282.0
month11,city4,product12,268.0
month12,city4,product12,260.0
month1,city4,product13,267.0
month2,city4,product13,252.0
month3,city4,product13,211.0
month4,city4,product13,223.0
month5,city4,product13,223.0
month6,city4,product13,261.0
month7,city4,product13,272.0
month8,city4,product13,213.0
month9,city4,product13,273.0
month10,city4,product13,267.0
month11,city4,product13,251.0
month12,city4,product13,244.0
month1,city4,product14,293.0
month2,city4,product14,279.0
month3,city4,product14,232.0
month4,city4,product14,249.0
month5,city4,product14,249.0
month6,city4,product14,287.0
month7,city4,product14,299.0
month8,city4,product14,241.0
month9,city4,product14,300.0
month10,city4,product14,293.0
month11,city4,product14,278.0
month12,city4,product14,271.0
month1,city4,product15,273.0
month2,city4,product15,260.0
month3,city4,product15,215.0
month4,city4,product15,230.0
month5,city4,product15,232.0
month6,city4,product15,267.0
month7,city4,product15,274.0
month8,city4,product15,220.0
month9,city4,product15,277.0
month10,city4,product15,273.0
month11,city4,product15,257.0
month12,city4,product15,247.0
month1,city4,product16,237.0
month2,city4,product16,223.0
month3,city4,product16,178.0
month4,city4,product16,192.0
month5,city4,product16,196.0
month6,city4,product16,231.0
month7,city4,product16,244.0
month8,city4,product16,183.0
month9,city4,product16,244.0
month10,city4,product16,238.0
month11,city4,product16,216.0
month12,city4,product16,217.0
month1,city4,product17,266.0
month2,city4,product17,253.0
month3,city4,product17,211.0
month4,city4,product17,221.0
month5,city4,product17,224.0
month6,city4,product17,260.0
month7,city4,product17,272.0
month8,city4,product17,214.0
month9,city4,product17,274.0
month10,city4,product17,266.0
month11,city4,product17,249.0
month12,city4,product17,242.0
month1,city4,product18,273.0
month2,city4,product18,260.0
month3,city4,product18,212.0
month4,city4,product18,232.0
month5,city4,product18,231.0
month6,city4,product18,269.0
month7,city4,product18,280.0
month8,city4,product18,223.0
month9,city4,product18,282.0
month10,city4,product18,276.0
month11,city4,product18,255.0
month12,city4,product18,254.0
month1,city4,product19,273.0
month2,city4,product19,258.0
month3,city4,product19,215.0
month4,city4,product19,226.0
month5,city4,product19,234.0
month6,city4,product19,266.0
month7,city4,product19,278.0
month8,city4,product19,218.0
month9,city4,product19,278.0
month10,city4,product19,272.0
month11,city4,product19,253.0
month12,city4,product19,248.0
month1,city4,product20,271.0
month2,city4,product20,257.0
month3,city4,product20,216.0
month4,city4,product20,224.0
month5,city4,product20,230.0
month6,city4,product20,266.0
month7,city4,product20,275.0
month8,city4,product20,219.0
month9,city4,product20,276.0
month10,city4,product20,274.0
month11,city4,product20,256.0
month12,city4,product20,249.0
month1,city5,product1,298.0
month2,city5,product1,283.0
month3,city5,product1,240.0
month4,city5,product1,254.0
month5,city5,product1,259.0
month6,city5,product1,292.0
month7,city5,product1,303.0
month8,city5,product1,248.0
month9,city5,product1,308.0
month10,city5,product1,300.0
month11,city5,product1,283.0
month12,city5,product1,277.0
month1,city5,product2,283.0
month2,city5,product2,273.0
month3,city5,product2,230.0
month4,city5,product2,240.0
month5,city5,product2,246.0
month6,city5,product2,284.0
month7,city5,product2,295.0
month8,city5,product2,234.0
month9,city5,product2,294.0
month10,city5,product2,290.0
month11,city5,product2,269.0
month12,city5,product2,264.0
month1,city5,product3,267.0
month2,city5,product3,254.0
month3,city5,product3,209.0
month4,city5,product3,222.0
month5,city5,product3,225.0
month6,city5,product3,262.0
month7,city5,product3,273.0
month8,city5,product3,215.0
month9,city5,product3,273.0
month10,city5,product3,272.0
month11,city5,product3,249.0
month12,city5,product3,246.0
month1,city5,product4,257.0
month2,city5,product4,243.0
month3,city5,product4,203.0
month4,city5,product4,212.0
month5,city5,product4,216.0
month6,city5,product4,253.0
month7,city5,product4,268.0
month8,city5,product4,206.0
month9,city5,product4,267.0
month10,city5,product4,261.0
month11,city5,product4,243.0
month12,city5,product4,234.0
month1,city5,product5,298.0
month2,city5,product5,286.0
month3,city5,product5,239.0
month4,city5,product5,251.0
month5,city5,product5,258.0
month6,city5,product5,291.0
month7,city5,product5,305.0
month8,city5,product5,247.0
month9,city5,product5,311.0
month10,city5,product5,301.0
month11,city5,product5,281.0
month12,city5,product5,276.0
month1,city5,product6,306.0
month2,city5,product6,291.0
month3,city5,product6,253.0
month4,city5,product6,262.0
month5,city5,product6,269.0
month6,city5,product6,305.0
month7,city5,product6,315.0
month8,city5,product6,256.0
month9,city5,product6,318.0
month10,city5,product6,310.0
month11,city5,product6,291.0
month12,city5,product6,286.0
month1,city5,product7,281.0
month2,city5,product7,269.0
month3,city5,product7,226.0
month4,city5,product7,233.0
month5,city5,product7,240.0
month6,city5,product7,279.0
month7,city5,product7,291.0
month8,city5,product7,229.0
month9,city5,product7,289.0
month10,city5,product7,285.0
month11,city5,product7,264.0
month12,city5,product7,256.0
month1,city5,product8,262.0
month2,city5,product8,248.0
month3,city5,product8,205.0
month4,city5,product8,216.0
month5,city5,product8,220.0
month6,city5,product8,263.0
month7,city5,product8,270.0
month8,city5,product8,212.0
month9,city5,product8,273.0
month10,city5,product8,266.0
month11,city5,product8,244.0
month12,city5,product8,240.0
month1,city5,product9,298.0
month2,city5,product9,287.0
month3,city5,product9,245.0
month4,city5,product9,255.0
month5,city5,product9,260.0
month6,city5,product9,298.0
month7,city5,product9,307.0
month8,city5,product9,253.0
month9,city5,product9,313.0
month10,city5,product9,305.0
month11,city5,product9,284.0
month12,city5,product9,280.0
month1,city5,product10,255.0
month2,city5,product10,241.0
month3,city5,product10,200.0
month4,city5,product10,208.0
month5,city5,product10,214.0
month6,city5,product10,251.0
month7,city5,product10,266.0
