Time,City,Product,Sales
week30,city1,product4,234.0
week31,city1,product4,237.0
week32,city1,product4,191.0
week33,city1,product4,252.0
week34,city1,product4,267.0
week35,city1,product4,216.0
week36,city1,product4,237.0
week37,city1,product4,259.0
week38,city1,product4,217.0
week39,city1,product4,301.0
week40,city1,product4,220.0
week41,city1,product4,187.0
week42,city1,product4,246.0
week43,city1,product4,258.0
week44,city1,product4,252.0
week45,city1,product4,297.0
week46,city1,product4,268.0
week47,city1,product4,236.0
week48,city1,product4,269.0
week49,city1,product4,200.0
week50,city1,product4,266.0
week51,city1,product4,190.0
week52,city1,product4,295.0
week1,city1,product5,327.0
week2,city1,product5,310.0
week3,city1,product5,227.0
week4,city1,product5,230.0
week5,city1,product5,225.0
week6,city1,product5,281.0
week7,city1,product5,294.0
week8,city1,product5,280.0
week9,city1,product5,263.0
week10,city1,product5,271.0
week11,city1,product5,312.0
week12,city1,product5,334.0
week13,city1,product5,228.0
week14,city1,product5,246.0
week15,city1,product5,218.0
week16,city1,product5,313.0
week17,city1,product5,243.0
week18,city1,product5,240.0
week19,city1,product5,304.0
week20,city1,product5,220.0
week21,city1,product5,312.0
week22,city1,product5,283.0
week23,city1,product5,205.0
week24,city1,product5,299.0
week25,city1,product5,260.0
week26,city1,product5,288.0
week27,city1,product5,294.0
week28,city1,product5,285.0
week29,city1,product5,291.0
week30,city1,product5,234.0
week31,city1,product5,269.0
week32,city1,product5,220.0
week33,city1,product5,270.0
week34,city1,product5,301.0
week35,city1,product5,243.0
week36,city1,product5,262.0
week37,city1,product5,308.0
week38,city1,product5,224.0
week39,city1,product5,322.0
week40,city1,product5,263.0
week41,city1,product5,218.0
week42,city1,product5,261.0
week43,city1,product5,297.0
week44,city1,product5,269.0
week45,city1,product5,312.0
week46,city1,product5,296.0
week47,city1,product5,262.0
week48,city1,product5,306.0
week49,city1,product5,228.0
week50,city1,product5,271.0
week51,city1,product5,187.0
week52,city1,product5,320.0
week1,city1,product6,302.0
week2,city1,product6,310.0
week3,city1,product6,238.0
week4,city1,product6,209.0
week5,city1,product6,235.0
week6,city1,product6,276.0
week7,city1,product6,288.0
week8,city1,product6,252.0
week9,city1,product6,252.0
week10,city1,product6,280.0
week11,city1,product6,297.0
week12,city1,product6,305.0
week13,city1,product6,221.0
week14,city1,product6,243.0
week15,city1,product6,195.0
week16,city1,product6,290.0
week17,city1,product6,230.0
week18,city1,product6,235.0
week19,city1,product6,303.0
week20,city1,product6,218.0
week21,city1,product6,310.0
week22,city1,product6,272.0
week23,city1,product6,190.0
week24,city1,product6,275.0
week25,city1,product6,246.0
week26,city1,product6,311.0
week27,city1,product6,258.0
week28,city1,product6,272.0
week29,city1,product6,282.0
week30,city1,product6,236.0
week31,city1,product6,254.0
week32,city1,product6,203.0
week33,city1,product6,265.0
week34,city1,product6,272.0
week35,city1,product6,240.0
week36,city1,product6,235.0
week37,city1,product6,266.0
week38,city1,product6,230.0
week39,city1,product6,286.0
week40,city1,product6,212.0
week41,city1,product6,219.0
week42,city1,product6,256.0
week43,city1,product6,275.0
week44,city1,product6,253.0
week45,city1,product6,302.0
week46,city1,product6,298.0
week47,city1,product6,250.0
week48,city1,product6,281.0
week49,city1,product6,211.0
week50,city1,product6,272.0
week51,city1,product6,192.0
week52,city1,product6,315.0
week1,city1,product7,373.0
week2,city1,product7,368.0
week3,city1,product7,284.0
week4,city1,product7,280.0
week5,city1,product7,271.0
week6,city1,product7,330.0
week7,city1,product7,355.0
week8,city1,product7,326.0
week9,city1,product7,318.0
week10,city1,product7,343.0
week11,city1,product7,356.0
week12,city1,product7,373.0
week13,city1,product7,278.0
week14,city1,product7,288.0
week15,city1,product7,260.0
week16,city1,product7,362.0
week17,city1,product7,288.0
week18,city1,product7,307.0
week19,city1,product7,336.0
week20,city1,product7,268.0
week21,city1,product7,369.0
week22,city1,product7,327.0
week23,city1,product7,255.0
week24,city1,product7,351.0
week25,city1,product7,321.0
week26,city1,product7,365.0
week27,city1,product7,340.0
week28,city1,product7,346.0
week29,city1,product7,330.0
week30,city1,product7,310.0
week31,city1,product7,320.0
week32,city1,product7,266.0
week33,city1,product7,329.0
week34,city1,product7,354.0
week35,city1,product7,294.0
week36,city1,product7,323.0
week37,city1,product7,354.0
week38,city1,product7,278.0
week39,city1,product7,369.0
week40,city1,product7,314.0
week41,city1,product7,281.0
week42,city1,product7,316.0
week43,city1,product7,340.0
week44,city1,product7,327.0
week45,city1,product7,361.0
week46,city1,product7,360.0
week47,city1,product7,316.0
week48,city1,product7,353.0
week49,city1,product7,262.0
week50,city1,product7,318.0
week51,city1,product7,246.0
week52,city1,product7,368.0
week1,city1,product8,418.0
week2,city1,product8,420.0
week3,city1,product8,348.0
week4,city1,product8,324.0
week5,city1,product8,302.0
week6,city1,product8,366.0
week7,city1,product8,412.0
week8,city1,product8,372.0
week9,city1,product8,341.0
week10,city1,product8,384.0
week11,city1,product8,400.0
week12,city1,product8,417.0
week13,city1,product8,319.0
week14,city1,product8,334.0
week15,city1,product8,289.0
week16,city1,product8,403.0
week17,city1,product8,341.0
week18,city1,product8,358.0
week19,city1,product8,386.0
week20,city1,product8,311.0
week21,city1,product8,409.0
week22,city1,product8,386.0
week23,city1,product8,303.0
week24,city1,product8,398.0
week25,city1,product8,351.0
week26,city1,product8,422.0
week27,city1,product8,387.0
week28,city1,product8,402.0
week29,city1,product8,381.0
week30,city1,product8,350.0
week31,city1,product8,368.0
week32,city1,product8,303.0
week33,city1,product8,361.0
week34,city1,product8,404.0
week35,city1,product8,338.0
week36,city1,product8,348.0
week37,city1,product8,386.0
week38,city1,product8,339.0
week39,city1,product8,414.0
week40,city1,product8,328.0
week41,city1,product8,314.0
week42,city1,product8,369.0
week43,city1,product8,364.0
week44,city1,product8,370.0
week45,city1,product8,436.0
week46,city1,product8,402.0
week47,city1,product8,356.0
week48,city1,product8,400.0
week49,city1,product8,293.0
week50,city1,product8,386.0
week51,city1,product8,288.0
week52,city1,product8,399.0
week1,city1,product9,285.0
week2,city1,product9,309.0
week3,city1,product9,239.0
week4,city1,product9,200.0
week5,city1,product9,208.0
week6,city1,product9,275.0
week7,city1,product9,290.0
week8,city1,product9,271.0
week9,city1,product9,276.0
week10,city1,product9,264.0
week11,city1,product9,293.0
week12,city1,product9,317.0
week13,city1,product9,218.0
week14,city1,product9,236.0
week15,city1,product9,194.0
week16,city1,product9,318.0
week17,city1,product9,214.0
week18,city1,product9,242.0
week19,city1,product9,300.0
week20,city1,product9,206.0
week21,city1,product9,320.0
week22,city1,product9,286.0
week23,city1,product9,214.0
week24,city1,product9,270.0
week25,city1,product9,248.0
week26,city1,product9,312.0
week27,city1,product9,275.0
week28,city1,product9,278.0
week29,city1,product9,262.0
week30,city1,product9,228.0
week31,city1,product9,253.0
week32,city1,product9,189.0
week33,city1,product9,256.0
week34,city1,product9,285.0
week35,city1,product9,228.0
week36,city1,product9,249.0
week37,city1,product9,280.0
week38,city1,product9,222.0
week39,city1,product9,293.0
week40,city1,product9,223.0
week41,city1,product9,220.0
week42,city1,product9,268.0
week43,city1,product9,266.0
week44,city1,product9,270.0
week45,city1,product9,304.0
week46,city1,product9,294.0
week47,city1,product9,239.0
week48,city1,product9,287.0
week49,city1,product9,189.0
week50,city1,product9,268.0
week51,city1,product9,191.0
week52,city1,product9,294.0
week1,city1,product10,350.0
week2,city1,product10,366.0
week3,city1,product10,284.0
week4,city1,product10,282.0
week5,city1,product10,263.0
week6,city1,product10,328.0
week7,city1,product10,328.0
week8,city1,product10,319.0
week9,city1,product10,288.0
week10,city1,product10,320.0
week11,city1,product10,337.0
week12,city1,product10,362.0
week13,city1,product10,263.0
week14,city1,product10,284.0
week15,city1,product10,256.0
week16,city1,product10,357.0
week17,city1,product10,264.0
week18,city1,product10,286.0
week19,city1,product10,343.0
week20,city1,product10,259.0
week21,city1,product10,353.0
week22,city1,product10,339.0
week23,city1,product10,231.0
week24,city1,product10,324.0
week25,city1,product10,313.0
week26,city1,product10,368.0
week27,city1,product10,321.0
week28,city1,product10,322.0
week29,city1,product10,330.0
week30,city1,product10,270.0
week31,city1,product10,307.0
week32,city1,product10,275.0
week33,city1,product10,314.0
week34,city1,product10,322.0
week35,city1,product10,286.0
week36,city1,product10,296.0
week37,city1,product10,324.0
week38,city1,product10,276.0
week39,city1,product10,350.0
week40,city1,product10,273.0
week41,city1,product10,273.0
week42,city1,product10,304.0
week43,city1,product10,306.0
week44,city1,product10,310.0
week45,city1,product10,348.0
week46,city1,product10,348.0
week47,city1,product10,310.0
week48,city1,product10,334.0
week49,city1,product10,250.0
week50,city1,product10,304.0
week51,city1,product10,231.0
week52,city1,product10,352.0
week1,city2,product1,307.0
week2,city2,product1,333.0
week3,city2,product1,252.0
week4,city2,product1,254.0
week5,city2,product1,242.0
week6,city2,product1,296.0
week7,city2,product1,308.0
week8,city2,product1,295.0
week9,city2,product1,258.0
week10,city2,product1,311.0
week11,city2,product1,320.0
week12,city2,product1,351.0
week13,city2,product1,242.0
week14,city2,product1,238.0
week15,city2,product1,222.0
week16,city2,product1,325.0
week17,city2,product1,246.0
week18,city2,product1,261.0
week19,city2,product1,301.0
week20,city2,product1,240.0
week21,city2,product1,324.0
week22,city2,product1,310.0
week23,city2,product1,221.0
week24,city2,product1,322.0
week25,city2,product1,275.0
week26,city2,product1,324.0
week27,city2,product1,308.0
week28,city2,product1,303.0
week29,city2,product1,290.0
week30,city2,product1,254.0
week31,city2,product1,274.0
week32,city2,product1,228.0
week33,city2,product1,279.0
week34,city2,product1,303.0
week35,city2,product1,244.0
week36,city2,product1,244.0
week37,city2,product1,316.0
week38,city2,product1,259.0
week39,city2,product1,322.0
week40,city2,product1,246.0
week41,city2,product1,245.0
week42,city2,product1,285.0
week43,city2,product1,278.0
week44,city2,product1,282.0
week45,city2,product1,330.0
week46,city2,product1,318.0
week47,city2,product1,281.0
week48,city2,product1,302.0
week49,city2,product1,227.0
week50,city2,product1,296.0
week51,city2,product1,233.0
week52,city2,product1,340.0
week1,city2,product2,280.0
week2,city2,product2,300.0
week3,city2,product2,210.0
week4,city2,product2,222.0
week5,city2,product2,205.0
week6,city2,product2,268.0
week7,city2,product2,246.0
week8,city2,product2,233.0
week9,city2,product2,216.0
week10,city2,product2,263.0
week11,city2,product2,281.0
week12,city2,product2,296.0
week13,city2,product2,208.0
week14,city2,product2,212.0
week15,city2,product2,177.0
week16,city2,product2,272.0
week17,city2,product2,224.0
week18,city2,product2,211.0
week19,city2,product2,260.0
week20,city2,product2,193.0
week21,city2,product2,284.0
week22,city2,product2,268.0
week23,city2,product2,186.0
week24,city2,product2,276.0
week25,city2,product2,224.0
week26,city2,product2,271.0
week27,city2,product2,272.0
week28,city2,product2,244.0
week29,city2,product2,260.0
week30,city2,product2,218.0
week31,city2,product2,230.0
week32,city2,product2,197.0
week33,city2,product2,246.0
week34,city2,product2,253.0
week35,city2,product2,196.0
week36,city2,product2,220.0
week37,city2,product2,257.0
week38,city2,product2,208.0
week39,city2,product2,286.0
week40,city2,product2,209.0
week41,city2,product2,190.0
week42,city2,product2,246.0
week43,city2,product2,230.0
week44,city2,product2,225.0
week45,city2,product2,276.0
week46,city2,product2,276.0
week47,city2,product2,234.0
week48,city2,product2,260.0
week49,city2,product2,180.0
week50,city2,product2,241.0
week51,city2,product2,202.0
week52,city2,product2,280.0
week1,city2,product3,350.0
week2,city2,product3,364.0
week3,city2,product3,281.0
week4,city2,product3,252.0
week5,city2,product3,275.0
week6,city2,product3,331.0
week7,city2,product3,328.0
week8,city2,product3,311.0
week9,city2,product3,298.0
week10,city2,product3,352.0
week11,city2,product3,334.0
week12,city2,product3,377.0
week13,city2,product3,288.0
week14,city2,product3,270.0
week15,city2,product3,244.0
week16,city2,product3,346.0
week17,city2,product3,288.0
week18,city2,product3,286.0
week19,city2,product3,330.0
week20,city2,product3,264.0
week21,city2,product3,348.0
week22,city2,product3,333.0
week23,city2,product3,244.0
week24,city2,product3,355.0
week25,city2,product3,305.0
week26,city2,product3,360.0
week27,city2,product3,337.0
week28,city2,product3,328.0
week29,city2,product3,319.0
week30,city2,product3,296.0
week31,city2,product3,331.0
week32,city2,product3,260.0
week33,city2,product3,314.0
week34,city2,product3,306.0
week35,city2,product3,289.0
week36,city2,product3,294.0
week37,city2,product3,336.0
week38,city2,product3,278.0
week39,city2,product3,359.0
week40,city2,product3,282.0
week41,city2,product3,287.0
week42,city2,product3,339.0
week43,city2,product3,301.0
week44,city2,product3,310.0
week45,city2,product3,373.0
week46,city2,product3,348.0
week47,city2,product3,317.0
week48,city2,product3,325.0
week49,city2,product3,271.0
week50,city2,product3,307.0
week51,city2,product3,260.0
week52,city2,product3,372.0
week1,city2,product4,270.0
week2,city2,product4,272.0
week3,city2,product4,184.0
week4,city2,product4,206.0
week5,city2,product4,194.0
week6,city2,product4,235.0
week7,city2,product4,266.0
week8,city2,product4,237.0
week9,city2,product4,210.0
week10,city2,product4,261.0
week11,city2,product4,267.0
week12,city2,product4,289.0
week13,city2,product4,204.0
week14,city2,product4,204.0
week15,city2,product4,172.0
week16,city2,product4,267.0
week17,city2,product4,202.0
week18,city2,product4,206.0
week19,city2,product4,252.0
week20,city2,product4,180.0
week21,city2,product4,275.0
week22,city2,product4,252.0
week23,city2,product4,181.0
week24,city2,product4,264.0
week25,city2,product4,216.0
week26,city2,product4,287.0
week27,city2,product4,253.0
week28,city2,product4,252.0
week29,city2,product4,227.0
week30,city2,product4,221.0
week31,city2,product4,229.0
week32,city2,product4,180.0
week33,city2,product4,239.0
week34,city2,product4,242.0
week35,city2,product4,200.0
week36,city2,product4,216.0
week37,city2,product4,240.0
week38,city2,product4,208.0
week39,city2,product4,290.0
week40,city2,product4,206.0
week41,city2,product4,182.0
week42,city2,product4,242.0
week43,city2,product4,232.0
week44,city2,product4,237.0
week45,city2,product4,288.0
week46,city2,product4,256.0
week47,city2,product4,231.0
week48,city2,product4,249.0
week49,city2,product4,189.0
week50,city2,product4,250.0
week51,city2,product4,193.0
week52,city2,product4,285.0
week1,city2,product5,299.0
week2,city2,product5,293.0
week3,city2,product5,215.0
week4,city2,product5,223.0
week5,city2,product5,214.0
week6,city2,product5,266.0
week7,city2,product5,265.0
week8,city2,product5,268.0
week9,city2,product5,236.0
week10,city2,product5,264.0
week11,city2,product5,294.0
week12,city2,product5,325.0
week13,city2,product5,218.0
week14,city2,product5,220.0
week15,city2,product5,201.0
week16,city2,product5,296.0
week17,city2,product5,237.0
week18,city2,product5,225.0
week19,city2,product5,280.0
week20,city2,product5,206.0
week21,city2,product5,291.0
week22,city2,product5,272.0
week23,city2,product5,196.0
week24,city2,product5,295.0
week25,city2,product5,243.0
week26,city2,product5,264.0
week27,city2,product5,286.0
week28,city2,product5,273.0
week29,city2,product5,271.0
week30,city2,product5,220.0
week31,city2,product5,259.0
week32,city2,product5,208.0
week33,city2,product5,256.0
week34,city2,product5,274.0
week35,city2,product5,225.0
week36,city2,product5,239.0
week37,city2,product5,288.0
week38,city2,product5,212.0
week39,city2,product5,310.0
week40,city2,product5,247.0
week41,city2,product5,212.0
week42,city2,product5,256.0
week43,city2,product5,270.0
week44,city2,product5,253.0
week45,city2,product5,302.0
week46,city2,product5,282.0
week47,city2,product5,255.0
week48,city2,product5,285.0
week49,city2,product5,215.0
week50,city2,product5,254.0
week51,city2,product5,188.0
week52,city2,product5,309.0
week1,city2,product6,269.0
week2,city2,product6,288.0
week3,city2,product6,221.0
week4,city2,product6,197.0
week5,city2,product6,220.0
week6,city2,product6,256.0
week7,city2,product6,254.0
week8,city2,product6,236.0
week9,city2,product6,220.0
week10,city2,product6,268.0
week11,city2,product6,273.0
week12,city2,product6,290.0
week13,city2,product6,206.0
week14,city2,product6,213.0
week15,city2,product6,174.0
week16,city2,product6,268.0
week17,city2,product6,219.0
week18,city2,product6,215.0
week19,city2,product6,274.0
week20,city2,product6,200.0
week21,city2,product6,285.0
week22,city2,product6,256.0
week23,city2,product6,176.0
week24,city2,product6,266.0
week25,city2,product6,225.0
week26,city2,product6,281.0
week27,city2,product6,245.0
week28,city2,product6,256.0
week29,city2,product6,256.0
week30,city2,product6,216.0
week31,city2,product6,240.0
week32,city2,product6,186.0
week33,city2,product6,245.0
week34,city2,product6,240.0
week35,city2,product6,217.0
week36,city2,product6,207.0
week37,city2,product6,240.0
week38,city2,product6,214.0
week39,city2,product6,269.0
week40,city2,product6,192.0
week41,city2,product6,207.0
week42,city2,product6,246.0
week43,city2,product6,243.0
week44,city2,product6,232.0
week45,city2,product6,287.0
week46,city2,product6,278.0
week47,city2,product6,238.0
week48,city2,product6,255.0
week49,city2,product6,194.0
week50,city2,product6,250.0
week51,city2,product6,188.0
week52,city2,product6,299.0
week1,city2,product7,343.0
week2,city2,product7,349.0
week3,city2,product7,270.0
week4,city2,product7,271.0
week5,city2,product7,259.0
week6,city2,product7,313.0
week7,city2,product7,324.0
week8,city2,product7,313.0
week9,city2,product7,289.0
week10,city2,product7,334.0
week11,city2,product7,335.0
week12,city2,product7,361.0
week13,city2,product7,265.0
week14,city2,product7,261.0
week15,city2,product7,241.0
week16,city2,product7,343.0
week17,city2,product7,281.0
week18,city2,product7,290.0
week19,city2,product7,310.0
week20,city2,product7,252.0
week21,city2,product7,346.0
week22,city2,product7,314.0
week23,city2,product7,244.0
week24,city2,product7,345.0
week25,city2,product7,302.0
week26,city2,product7,338.0
week27,city2,product7,330.0
week28,city2,product7,332.0
week29,city2,product7,308.0
week30,city2,product7,293.0
week31,city2,product7,308.0
week32,city2,product7,252.0
week33,city2,product7,312.0
week34,city2,product7,325.0
week35,city2,product7,274.0
week36,city2,product7,298.0
week37,city2,product7,332.0
week38,city2,product7,265.0
week39,city2,product7,354.0
week40,city2,product7,296.0
week41,city2,product7,272.0
week42,city2,product7,309.0
week43,city2,product7,311.0
week44,city2,product7,308.0
week45,city2,product7,349.0
week46,city2,product7,343.0
week47,city2,product7,306.0
week48,city2,product7,329.0
week49,city2,product7,248.0
week50,city2,product7,298.0
week51,city2,product7,244.0
week52,city2,product7,354.0
week1,city2,product8,382.0
week2,city2,product8,394.0
week3,city2,product8,328.0
week4,city2,product8,309.0
week5,city2,product8,284.0
week6,city2,product8,342.0
week7,city2,product8,375.0
week8,city2,product8,352.0
week9,city2,product8,305.0
week10,city2,product8,369.0
week11,city2,product8,372.0
week12,city2,product8,399.0
week13,city2,product8,300.0
week14,city2,product8,300.0
week15,city2,product8,263.0
week16,city2,product8,378.0
week17,city2,product8,327.0
week18,city2,product8,335.0
week19,city2,product8,354.0
week20,city2,product8,289.0
week21,city2,product8,380.0
week22,city2,product8,368.0
week23,city2,product8,286.0
week24,city2,product8,386.0
week25,city2,product8,326.0
week26,city2,product8,389.0
week27,city2,product8,371.0
week28,city2,product8,381.0
week29,city2,product8,353.0
week30,city2,product8,326.0
week31,city2,product8,350.0
week32,city2,product8,282.0
week33,city2,product8,338.0
week34,city2,product8,368.0
week35,city2,product8,312.0
week36,city2,product8,316.0
week37,city2,product8,357.0
week38,city2,product8,319.0
week39,city2,product8,393.0
week40,city2,product8,304.0
week41,city2,product8,299.0
week42,city2,product8,356.0
week43,city2,product8,328.0
week44,city2,product8,345.0
week45,city2,product8,417.0
week46,city2,product8,379.0
week47,city2,product8,340.0
week48,city2,product8,370.0
week49,city2,product8,272.0
week50,city2,product8,361.0
week51,city2,product8,281.0
week52,city2,product8,380.0
week1,city2,product9,253.0
week2,city2,product9,288.0
week3,city2,product9,223.0
week4,city2,product9,189.0
week5,city2,product9,194.0
week6,city2,product9,256.0
week7,city2,product9,257.0
week8,city2,product9,256.0
week9,city2,product9,244.0
week10,city2,product9,254.0
week11,city2,product9,270.0
week12,city2,product9,303.0
week13,city2,product9,204.0
week14,city2,product9,206.0
week15,city2,product9,173.0
week16,city2,product9,297.0
week17,city2,product9,205.0
week18,city2,product9,223.0
week19,city2,product9,272.0
week20,city2,product9,188.0
week21,city2,product9,296.0
week22,city2,product9,271.0
week23,city2,product9,202.0
week24,city2,product9,262.0
week25,city2,product9,228.0
week26,city2,product9,283.0
week27,city2,product9,264.0
week28,city2,product9,263.0
week29,city2,product9,238.0
week30,city2,product9,209.0
week31,city2,product9,239.0
week32,city2,product9,173.0
week33,city2,product9,238.0
week34,city2,product9,254.0
week35,city2,product9,206.0
week36,city2,product9,222.0
week37,city2,product9,256.0
week38,city2,product9,206.0
week39,city2,product9,277.0
week40,city2,product9,203.0
week41,city2,product9,210.0
week42,city2,product9,259.0
week43,city2,product9,235.0
week44,city2,product9,250.0
week45,city2,product9,290.0
week46,city2,product9,276.0
week47,city2,product9,228.0
week48,city2,product9,261.0
week49,city2,product9,173.0
week50,city2,product9,247.0
week51,city2,product9,188.0
week52,city2,product9,279.0
week1,city2,product10,328.0
week2,city2,product10,355.0
week3,city2,product10,278.0
week4,city2,product10,280.0
week5,city2,product10,258.0
week6,city2,product10,318.0
week7,city2,product10,304.0
week8,city2,product10,313.0
week9,city2,product10,266.0
week10,city2,product10,319.0
week11,city2,product10,324.0
week12,city2,product10,358.0
week13,city2,product10,258.0
week14,city2,product10,265.0
week15,city2,product10,244.0
week16,city2,product10,346.0
week17,city2,product10,265.0
week18,city2,product10,276.0
week19,city2,product10,325.0
week20,city2,product10,251.0
week21,city2,product10,338.0
week22,city2,product10,334.0
week23,city2,product10,228.0
week24,city2,product10,326.0
week25,city2,product10,302.0
week26,city2,product10,348.0
week27,city2,product10,319.0
week28,city2,product10,316.0
week29,city2,product10,315.0
week30,city2,product10,261.0
week31,city2,product10,302.0
week32,city2,product10,268.0
week33,city2,product10,304.0
week34,city2,product10,300.0
week35,city2,product10,274.0
week36,city2,product10,279.0
week37,city2,product10,309.0
week38,city2,product10,270.0
week39,city2,product10,343.0
week40,city2,product10,263.0
week41,city2,product10,272.0
week42,city2,product10,304.0
week43,city2,product10,284.0
week44,city2,product10,300.0
week45,city2,product10,343.0
week46,city2,product10,340.0
week47,city2,product10,308.0
week48,city2,product10,318.0
week49,city2,product10,243.0
week50,city2,product10,292.0
week51,city2,product10,238.0
week52,city2,product10,347.0
week1,city3,product1,303.0
week2,city3,product1,316.0
week3,city3,product1,252.0
week4,city3,product1,244.0
week5,city3,product1,231.0
week6,city3,product1,284.0
week7,city3,product1,301.0
week8,city3,product1,293.0
week9,city3,product1,253.0
week10,city3,product1,286.0
week11,city3,product1,314.0
week12,city3,product1,322.0
week13,city3,product1,225.0
week14,city3,product1,229.0
week15,city3,product1,206.0
week16,city3,product1,310.0
week17,city3,product1,221.0
week18,city3,product1,256.0
week19,city3,product1,292.0
week20,city3,product1,226.0
week21,city3,product1,312.0
week22,city3,product1,297.0
week23,city3,product1,206.0
week24,city3,product1,299.0
week25,city3,product1,258.0
week26,city3,product1,313.0
week27,city3,product1,288.0
week28,city3,product1,282.0
week29,city3,product1,275.0
week30,city3,product1,255.0
week31,city3,product1,261.0
week32,city3,product1,222.0
week33,city3,product1,266.0
week34,city3,product1,302.0
week35,city3,product1,232.0
